X1,Publication,Title,Tagline,Author,Category,City,Date
9,NYT,Two More Trump Staff Members Test Positive for Coronavirus After Tulsa Rally,"The workers, who attended the rally, joined six other members of the campaign’s advance team who tested positive before the event.",Annie Karni,Politics,national,2020-06-22
10,NYT,Meet the Supporters Trump Has Lost,A significant majority of people who voted for him in 2016 are planning to do so again. What is different about those who’ve had a change of heart?,"Claire Cain Miller, Kevin Quealy and Nate Cohn",The Upshot,national,2020-07-01
11,NYT,Trump Faces Mounting Defections From a Once-Loyal Group: Older White Voters,No Democrat has won or broken even with voters over 65 in two decades. But seniors’ dismay about President Trump could change that.,Alexander Burns and Katie Glueck,Politics,national,2020-06-28
12,NYT,"‘We Will Be Doing More Testing,’ Fauci Says, Disputing Trump Claim","At a House hearing, Dr. Anthony S. Fauci contradicted President Trump, saying that neither he nor any other officials he knew of had been asked by the president to slow coronavirus testing.",Reuters,Politics,national,2020-06-23
13,NYT,Biden Takes Dominant Lead as Voters Reject Trump on Virus and Race,"A New York Times/Siena College poll finds that Joseph R. Biden Jr. is ahead of the president by 14 points, leading among women and nonwhite voters and cutting into his support with white voters.","Alexander Burns, Jonathan Martin and Matt Stevens",Politics,national,2020-06-24
14,NYT,New Numbers Showing Coronavirus Spread Intrude on a White House in Denial,Both President Trump and Vice President Pence seem oblivious to the new chapter in the pandemic.,Michael D. Shear and Maggie Haberman,Politics,national,2020-06-26
15,NYT,Trump Rally Fizzles as Attendance Falls Short of Campaign’s Expectations,President Trump’s attempt to revive his re-election bid sputtered badly as he traveled to Tulsa for his first mass rally in months but found a small crowd and delivered a disjointed speech.,"Michael D. Shear, Maggie Haberman and Astead W. Herndon",Politics,national,2020-06-20
16,NYT,NA,NA,NA,NA,national,NA
17,NYT,Biden Says Trump ‘Waved the White Flag’,The Democratic challenger goes on offense over the coronavirus: This is your morning tip sheet.,Giovanni Russonello,Politics,national,2020-07-01
18,NYT,‘They Test and They Test’: Trump Brushes Off Rise in Covid-19 Cases,President Trump claimed rising numbers of coronavirus cases as states reopen across the country were due to increased testing.,The Associated Press,Politics,national,2020-06-20
19,NYT,"As the Coronavirus Spreads, Drug Pricing Legislation Remains Stalled","For both parties, taking action to reduce the cost of prescription drugs was a banner policy issue before the coronavirus outbreak. Does it still have a chance?",Noah Weiland,Politics,national,2020-06-27
20,NYT,Some Republicans Aren’t in Denial About the Virus. Trump Still Is.,Downplaying the seriousness of the coronavirus has not stopped it from spreading in parts of the U.S.,The Editorial Board,Opinion,national,2020-06-23
21,NYT,"Ahead of Trump Visit, Church Makes Unproven Claim of Virus-Killing Technology",The president went to Phoenix to speak to a group of student supporters.,Jennifer Medina and Kenneth Chang,Politics,national,2020-06-23
22,NYT,"Amid Pandemic and Protests, Trump Rally Fails to Fill Arena",President Trump’s first campaign event since the start of the coronavirus pandemic and the nationwide protests for racial justice drew a smaller crowd than the campaign had hyped.,Ainara Tiefenthäler,Politics,national,2020-06-20
23,NYT,Trump Defends China Trade Deal After Adviser Says It’s ‘Over’,"Peter Navarro, the White House trade adviser, quickly walked back his remarks, which caused markets to dive.",Ana Swanson,Economy,national,2020-06-23
24,NYT,"Ahead of Trump Visit, Church Makes Unproven Claim of Virus-Killing Technology",The president went to Phoenix to speak to a group of student supporters.,Jennifer Medina and Kenneth Chang,Politics,national,2020-06-23
25,NYT,"Waiting for Trump: Hats, Flags, Little Fear of the Virus","Supporters waiting to attend President Trump’s return to the campaign trail displayed their loyalty to him, though there were empty seats as the program started.",Katie Glueck and Astead W. Herndon,Politics,national,2020-06-20
26,NYT,"Trump Supporters Camp Out Ahead of Tulsa Rally, Despite Virus Risk","Supporters of President Trump lined up outside the BOK Center in Tulsa, Okla., two days ahead of his rally. The president and some of his supporters have shrugged off concerns that the event could spread the coronavirus.",The Associated Press,Politics,national,2020-06-18
27,NYT,NA,NA,NA,NA,national,NA
28,NYT,What to Watch For at Trump’s Tulsa Campaign Rally,Will the thousands of Trump supporters wear masks? What time is the rally? How will President Trump talk about race? What protests will he face? Here’s what you need to know.,"Annie Karni, Astead W. Herndon and Katie Glueck",Politics,national,2020-06-20
29,NYT,Tulsa Officials Plead for Trump to Cancel Rally as Virus Spikes in Oklahoma,"President Trump will hold his first campaign rally in months on Saturday in Oklahoma, where infections are rising, and officials there are pleading with him to cancel or hold it outdoors.",Noah Weiland,Politics,national,2020-06-16
30,NYT,"As the Virus Surges in South Florida, a Trump Resort Joins the Rush to Reopen","Miami-Dade County has been hit with about a quarter of the state’s cases. The Doral hotel and golf club there is taking steps to prevent infection, even as many visitors and some workers do not wear masks.","Eric Lipton, Neil Reisner, Steve Eder and Ben Protess",U.S.,national,2020-06-23
31,NYT,The World Builds a Wall to Keep America Out,America has no monopoly on success.,Farhad Manjoo,Opinion,national,2020-07-01
32,NYT,"Federal Agency Halts Studies of Hydroxychloroquine, Drug Trump Promoted","The National Institutes of Health decided to stop one trial because the drug was unlikely to benefit patients, and another because not enough people enrolled.",Katie Thomas,Health,national,2020-06-20
33,NYT,Ask Not What President Trump Can Do for You,His made-for-TV rallies can be matters of life and death.,Michelle Cottle,Opinion,national,2020-06-15
34,NYT,Ask Not What President Trump Can Do for You,His made-for-TV rallies can be matters of life and death.,Michelle Cottle,Opinion,national,2020-06-15
35,NYT,"Fact-Checking Trump’s Tulsa Rally: Covid-19, Protesters and Biden","In his first rally in months, President Trump made multiple statements that were false, misleading or lacked evidence.",Linda Qiu and Reid J. Epstein,Politics,national,2020-06-20
36,NYT,Who Will Face Mitch McConnell in November?,"Several states are holding primaries, and virus cases are surging. This is your morning tip sheet.",Giovanni Russonello,Politics,national,2020-06-23
37,NYT,"Jacksonville, Trump’s New Convention Site, Will Now Require Face Masks","Republicans moved their national convention to Florida to avoid social distancing measures and masks, but officials in Jacksonville are mandating new precautions as coronavirus infections surge.",Patricia Mazzei,Politics,national,2020-06-29
38,NYT,NA,NA,NA,NA,national,NA
39,NYT,Is Trump Trying to Spread Covid-19?,Does he start each day wondering what expert advice to ignore next?,Thomas L. Friedman,Opinion,national,2020-06-16
40,NYT,World War C,"The Covid-19 story, told in lies.",Paul Krugman,Opinion,national,2020-06-30
41,NYT,How Americans Feel About the Country Right Now: Anxious. Hopeful.,"Exhausted and angry as they face a series of crises, many voters nevertheless remain optimistic about the future, a poll shows, viewing this moment as a chance for progress, one they can help shape.","Lisa Lerer, Elaina Plott and Lazaro Gamio",Politics,national,2020-06-27
42,NYT,The Boy Who Cried Fake News,"From inside the MAGA gates, Trump can’t see how the world has changed.",Jamelle Bouie,Opinion,national,2020-06-23
43,NYT,A Plague of Willful Ignorance,Trump has empowered America’s anti-rational streak.,Paul Krugman,Opinion,national,2020-06-22
44,NYT,"Fauci, Citing ‘Disturbing Surge,’ Tells Congress the Virus Is Not Under Control","The testimony of the nation’s top infectious disease expert countered President Trump’s upbeat assessment, describing a “mixed bag” of some bright spots amid worrying trends and unknowns.",Sheryl Gay Stolberg and Noah Weiland,Politics,national,2020-06-23
45,NYT,House Votes to Limit Health Costs as Drug Maker Adds Price Tag to Virus Treatment,A Democratic measure would cap insurance costs and grant the government the power to negotiate drug costs just as the coronavirus pandemic renews concerns over prices.,Sheryl Gay Stolberg and Noah Weiland,Politics,national,2020-06-29
46,NYT,China Lashes Out at U.S.’s Action Against Mass Incarcerations,A new law aimed at punishing Chinese officials involved in mass internments of Uighurs and other minorities in Xinjiang came as John Bolton accused President Trump of supporting Beijing’s crackdown.,Steven Lee Myers,Asia Pacific,national,2020-06-18
47,NYT,Trump Campaign Pushing for Four Debates With Biden,"The Trump team wants one more debate than is typically held in the general election, and argued that they should start earlier because the coronavirus may prompt an increase in early voting.",Maggie Haberman,Politics,national,2020-06-18
